FIPS Code,State,"Percent of adults with a high school diploma only, 2015-19","Percent of adults with a high school diploma only, 2015-19","Percent of adults with less than a high school diploma, 2015-19","Bachelor's degree or higher, 2015-19","Some college or associate's degree, 2015-19","High school diploma only, 2015-19","Less than a high school diploma, 2015-19"
13211,GA,36.03744125366211,36.03744125366211,12.340093612670898,2653.0,3965.0,4620.0,1582.0
13213,GA,37.44192123413086,37.44192123413086,29.267555236816406,2665.0,6148.0,9912.0,7748.0
13215,GA,27.364107131958008,27.364107131958008,11.952871322631836,32751.0,44402.0,34791.0,15197.0
13217,GA,33.77894592285156,33.77894592285156,13.368366241455078,13695.0,22915.0,23398.0,9260.0
13219,GA,19.31476593017578,19.31476593017578,5.465838432312012,13063.0,5708.0,4820.0,1364.0
13221,GA,38.87299728393555,38.87299728393555,20.26125144958496,1790.0,2496.0,4077.0,2125.0
13223,GA,32.88520431518555,32.88520431518555,10.630313873291016,23413.0,34988.0,34001.0,10991.0
13225,GA,29.824562072753906,29.824562072753906,17.011884689331055,3631.0,5763.0,5270.0,3006.0
13227,GA,31.483102798461914,31.483102798461914,14.669059753417969,5288.0,7013.0,7192.0,3351.0
13229,GA,42.76346206665039,42.76346206665039,16.610090255737305,1628.0,3638.0,5543.0,2153.0
13231,GA,41.78554153442383,41.78554153442383,11.836833000183105,2131.0,3656.0,5214.0,1477.0
13233,GA,37.877742767333984,37.877742767333984,21.229862213134766,3773.0,7472.0,10416.0,5838.0
13235,GA,36.770870208740234,36.770870208740234,18.936399459838867,1098.0,2600.0,3070.0,1581.0
13237,GA,37.591636657714844,37.591636657714844,12.411550521850586,3666.0,4177.0,5897.0,1947.0
13239,GA,35.44159698486328,35.44159698486328,35.32763671875,124.0,389.0,622.0,620.0
13241,GA,33.07601547241211,33.07601547241211,15.22646713256836,3069.0,3494.0,4199.0,1933.0
13243,GA,35.76611328125,35.76611328125,25.480154037475586,482.0,1334.0,1676.0,1194.0
13245,GA,31.373945236206055,31.373945236206055,15.858166694641113,28268.0,41393.0,41418.0,20935.0
13247,GA,31.476964950561523,31.476964950561523,11.246612548828125,15542.0,18274.0,18584.0,6640.0
13249,GA,34.84669876098633,34.84669876098633,12.411556243896484,452.0,1337.0,1182.0,421.0
13251,GA,41.503807067871094,41.503807067871094,16.539806365966797,1497.0,2582.0,4035.0,1608.0
13253,GA,38.25883865356445,38.25883865356445,14.026017189025879,971.0,1890.0,2294.0,841.0
13255,GA,39.82797622680664,39.82797622680664,18.140987396240234,7917.0,10799.0,17735.0,8078.0
13257,GA,38.60102081298828,38.60102081298828,17.931943893432617,3664.0,3911.0,6727.0,3125.0
13259,GA,36.421268463134766,36.421268463134766,31.901840209960938,595.0,954.0,1781.0,1560.0
13261,GA,34.6624641418457,34.6624641418457,18.560546875,3474.0,5430.0,6598.0,3533.0
13263,GA,45.54350280761719,45.54350280761719,17.67708969116211,570.0,1159.0,2141.0,831.0
13265,GA,46.153846740722656,46.153846740722656,28.98785400390625,100.0,207.0,570.0,358.0
13267,GA,38.126399993896484,38.126399993896484,24.172260284423828,2354.0,4387.0,6817.0,4322.0
13269,GA,37.53313446044922,37.53313446044922,21.505565643310547,715.0,1603.0,2124.0,1217.0
13271,GA,47.226139068603516,47.226139068603516,29.68737030029297,1043.0,1741.0,5695.0,3580.0
13273,GA,32.34362030029297,32.34362030029297,22.518766403198242,673.0,2033.0,1939.0,1350.0
13275,GA,31.537904739379883,31.537904739379883,15.14543342590332,7514.0,8690.0,9585.0,4603.0
13277,GA,34.6723518371582,34.6723518371582,18.07677459716797,4671.0,7515.0,8942.0,4662.0
13279,GA,37.539180755615234,37.539180755615234,19.900836944580078,2835.0,4633.0,6587.0,3492.0
13281,GA,29.90334701538086,29.90334701538086,10.07779312133789,2551.0,2541.0,2537.0,855.0
13283,GA,40.84537124633789,40.84537124633789,26.27442741394043,583.0,965.0,1923.0,1237.0
13285,GA,35.12685775756836,35.12685775756836,16.598861694335938,8691.0,13380.0,16060.0,7589.0
13287,GA,38.03702926635742,38.03702926635742,18.802804946899414,650.0,1751.0,2116.0,1046.0
13289,GA,38.493927001953125,38.493927001953125,25.813764572143555,726.0,1478.0,2377.0,1594.0
13291,GA,34.01664352416992,34.01664352416992,10.954978942871094,4087.0,5899.0,6173.0,1988.0
13293,GA,38.39589309692383,38.39589309692383,17.719894409179688,2394.0,5474.0,6884.0,3177.0
13295,GA,35.234622955322266,35.234622955322266,18.02208137512207,8070.0,14622.0,17105.0,8749.0
13297,GA,36.017276763916016,36.017276763916016,13.10823917388916,13234.0,17745.0,21932.0,7982.0
13299,GA,39.21889114379883,39.21889114379883,18.60854721069336,3710.0,6613.0,9600.0,4555.0
13301,GA,39.7537841796875,39.7537841796875,26.80174446105957,481.0,823.0,1550.0,1045.0
13303,GA,44.66087341308594,44.66087341308594,18.721973419189453,1762.0,3464.0,6374.0,2672.0
13305,GA,41.97043991088867,41.97043991088867,16.618396759033203,2595.0,5698.0,8405.0,3328.0
13307,GA,40.6716423034668,40.6716423034668,20.735607147216797,275.0,449.0,763.0,389.0
13309,GA,50.49778747558594,50.49778747558594,19.15560531616211,735.0,911.0,2739.0,1039.0
13311,GA,30.916723251342773,30.916723251342773,14.800152778625488,4769.0,6612.0,6482.0,3103.0
13313,GA,29.441896438598633,29.441896438598633,30.531896591186523,10556.0,16324.0,19772.0,20504.0
13315,GA,45.554508209228516,45.554508209228516,17.876216888427734,775.0,1553.0,2900.0,1138.0
13317,GA,43.99538040161133,43.99538040161133,16.310623168945312,954.0,1796.0,3048.0,1130.0
13319,GA,50.296142578125,50.296142578125,15.57547664642334,678.0,1454.0,3142.0,973.0
13321,GA,42.69141387939453,42.69141387939453,17.113126754760742,1562.0,4155.0,6072.0,2434.0
15000,HI,27.356155395507812,27.356155395507812,8.028257369995117,327466.0,314170.0,271648.0,79721.0
15001,HI,30.16509437561035,30.16509437561035,7.6836748123168945,41656.0,46398.0,42737.0,10886.0
15003,HI,25.900861740112305,25.900861740112305,8.138725280761719,238767.0,211147.0,176669.0,55514.0
15005,HI,27.419355392456055,27.419355392456055,9.677419662475586,15.0,24.0,17.0,6.0
15007,HI,29.99490737915039,29.99490737915039,7.525660037994385,14909.0,16988.0,15313.0,3842.0
15009,HI,31.250370025634766,31.250370025634766,8.020013809204102,32119.0,39613.0,36912.0,9473.0
16000,ID,27.35685157775879,27.35685157775879,9.226699829101562,307537.0,399909.0,305181.0,102929.0
16001,ID,22.367347717285156,22.367347717285156,4.839291095733643,118604.0,105494.0,68859.0,14898.0
16003,ID,34.87067794799805,34.87067794799805,9.753817558288574,679.0,1098.0,1119.0,313.0
16005,ID,26.447500228881836,26.447500228881836,7.546161651611328,15104.0,20715.0,14352.0,4095.0
16007,ID,38.405433654785156,38.405433654785156,6.488933563232422,750.0,1441.0,1527.0,258.0
16009,ID,38.42356872558594,38.42356872558594,12.447940826416016,987.0,2198.0,2491.0,807.0
16011,ID,31.32193374633789,31.32193374633789,10.848491668701172,5848.0,10080.0,8627.0,2988.0
16013,ID,25.550161361694336,25.550161361694336,11.324799537658691,5609.0,4402.0,4052.0,1796.0
16015,ID,30.555072784423828,30.555072784423828,5.689925193786621,1560.0,2104.0,1756.0,327.0
16017,ID,29.803787231445312,29.803787231445312,9.159666061401367,7687.0,12004.0,9615.0,2955.0
16019,ID,25.43559455871582,25.43559455871582,8.047868728637695,21686.0,24392.0,17620.0,5575.0
16021,ID,42.66797637939453,42.66797637939453,8.214811325073242,1616.0,2390.0,3480.0,670.0
16023,ID,36.03556442260742,36.03556442260742,7.217573165893555,309.0,776.0,689.0,138.0
16025,ID,43.16939926147461,43.16939926147461,6.693989276885986,119.0,248.0,316.0,49.0
16027,ID,32.06363296508789,32.06363296508789,14.898797988891602,24974.0,46038.0,42930.0,19948.0
16029,ID,32.35694885253906,32.35694885253906,8.787466049194336,837.0,1755.0,1425.0,387.0
16031,ID,29.77202796936035,29.77202796936035,16.386764526367188,2600.0,4934.0,4166.0,2293.0
16033,ID,28.0,28.0,40.181819915771484,67.0,108.0,154.0,221.0
16035,ID,35.459110260009766,35.459110260009766,9.58074951171875,1211.0,2512.0,2402.0,649.0
16037,ID,28.575899124145508,28.575899124145508,10.610328674316406,779.0,1164.0,913.0,339.0
16039,ID,26.759723663330078,26.759723663330078,10.07516098022461,3140.0,7449.0,4486.0,1689.0
16041,ID,37.787845611572266,37.787845611572266,9.676607131958008,1409.0,2766.0,3003.0,769.0
16043,ID,30.171184539794922,30.171184539794922,13.43319034576416,1825.0,2919.0,2538.0,1130.0
16045,ID,36.95034408569336,36.95034408569336,12.188597679138184,2092.0,3992.0,4420.0,1458.0
16047,ID,35.037471771240234,35.037471771240234,20.942407608032227,1672.0,2616.0,3413.0,2040.0
16049,ID,36.10743713378906,36.10743713378906,9.479338645935059,2393.0,4191.0,4369.0,1147.0
16051,ID,25.486499786376953,25.486499786376953,9.845536231994629,4060.0,6574.0,4191.0,1619.0
16053,ID,30.636320114135742,30.636320114135742,22.788148880004883,2322.0,4390.0,4415.0,3284.0
16055,ID,27.213592529296875,27.213592529296875,6.848812580108643,27458.0,44412.0,29662.0,7465.0
16057,ID,19.733835220336914,19.733835220336914,4.158265113830566,10134.0,6851.0,4404.0,928.0
16059,ID,30.26160430908203,30.26160430908203,7.915611743927002,1357.0,2306.0,1793.0,469.0
16061,ID,29.639175415039062,29.639175415039062,11.524300575256348,486.0,1112.0,805.0,313.0
16063,ID,33.26390838623047,33.26390838623047,23.4156494140625,345.0,1111.0,1118.0,787.0
16065,ID,15.203426361083984,15.203426361083984,4.08687686920166,5948.0,7244.0,2485.0,668.0
16067,ID,32.09952926635742,32.09952926635742,20.794374465942383,1821.0,4275.0,4154.0,2691.0
16069,ID,32.13036346435547,32.13036346435547,7.953166484832764,6419.0,10366.0,9001.0,2228.0
16071,ID,34.904972076416016,34.904972076416016,9.795321464538574,468.0,1045.0,955.0,268.0
16073,ID,33.35101318359375,33.35101318359375,23.856252670288086,905.0,2322.0,2515.0,1799.0
16075,ID,34.717674255371094,34.717674255371094,14.339054107666016,2391.0,5386.0,5300.0,2189.0
16077,ID,32.66169738769531,32.66169738769531,20.773725509643555,751.0,1560.0,1621.0,1031.0
16079,ID,36.9742431640625,36.9742431640625,13.813715934753418,1062.0,3466.0,3402.0,1271.0
16081,ID,16.59309196472168,16.59309196472168,6.245131015777588,3155.0,2788.0,1278.0,481.0
16083,ID,27.173290252685547,27.173290252685547,12.905553817749023,11146.0,21230.0,14682.0,6973.0
16085,ID,26.66666603088379,26.66666603088379,5.39906120300293,2588.0,3200.0,2272.0,460.0
16087,ID,33.78738784790039,33.78738784790039,14.969807624816895,1164.0,2485.0,2406.0,1066.0
17000,IL,25.95494270324707,25.95494270324707,10.787586212158203,3010025.0,2484708.0,2254524.0,937042.0
17001,IL,35.414634704589844,35.414634704589844,7.481842994689941,11510.0,14829.0,16335.0,3451.0
17003,IL,40.7382698059082,40.7382698059082,13.453413009643555,580.0,1480.0,1832.0,605.0
17005,IL,33.11472702026367,33.11472702026367,10.782727241516113,2683.0,3904.0,3888.0,1266.0
17007,IL,34.826324462890625,34.826324462890625,13.793990135192871,8212.0,9775.0,12192.0,4829.0
17009,IL,37.52827453613281,37.52827453613281,16.98539924621582,684.0,1528.0,1825.0,826.0
17011,IL,36.595706939697266,36.595706939697266,9.180730819702148,4859.0,7928.0,8630.0,2165.0
17013,IL,43.43839645385742,43.43839645385742,8.424068450927734,497.0,1183.0,1516.0,294.0
17015,IL,38.131858825683594,38.131858825683594,8.8342866897583,2082.0,3573.0,4066.0,942.0
17017,IL,43.078914642333984,43.078914642333984,15.970833778381348,1284.0,2198.0,3663.0,1358.0
17019,IL,22.022071838378906,22.022071838378906,5.0006561279296875,54913.0,34093.0,26859.0,6099.0
17021,IL,41.782470703125,41.782470703125,10.302006721496582,4046.0,7298.0,9892.0,2439.0
17023,IL,39.950645446777344,39.950645446777344,7.183986663818359,2172.0,3612.0,4371.0,786.0
17025,IL,38.60569763183594,38.60569763183594,12.026129722595215,1398.0,3212.0,3605.0,1123.0
17027,IL,31.871257781982422,31.871257781982422,9.913922309875488,5958.0,9597.0,8516.0,2649.0
17029,IL,30.484512329101562,30.484512329101562,8.63444709777832,8555.0,11512.0,10048.0,2846.0
17031,IL,23.12009620666504,23.12009620666504,12.874430656433105,1392515.0,903730.0,829451.0,461880.0
17033,IL,28.585947036743164,28.585947036743164,14.997096061706543,2351.0,5421.0,3938.0,2066.0
17035,IL,40.10505676269531,40.10505676269531,9.402495384216309,1175.0,2670.0,3054.0,716.0
17037,IL,24.902273178100586,24.902273178100586,7.6991987228393555,19856.0,21524.0,15289.0,4727.0
17039,IL,37.75590896606445,37.75590896606445,8.479043960571289,2425.0,3694.0,4297.0,965.0
17041,IL,33.386714935302734,33.386714935302734,16.777244567871094,2473.0,4062.0,4378.0,2200.0
17043,IL,18.245885848999023,18.245885848999023,6.9976701736450195,313945.0,161269.0,115986.0,44483.0
17045,IL,37.30541229248047,37.30541229248047,9.924930572509766,2182.0,4496.0,4721.0,1256.0
17047,IL,34.54384231567383,34.54384231567383,8.01594352722168,628.0,1966.0,1560.0,362.0
17049,IL,35.79280471801758,35.79280471801758,6.937849998474121,5312.0,8077.0,8368.0,1622.0
17051,IL,40.16205978393555,40.16205978393555,16.199438095092773,1727.0,4951.0,6146.0,2479.0
17053,IL,35.52277374267578,35.52277374267578,9.561753273010254,1983.0,3117.0,3299.0,888.0
17055,IL,33.00494384765625,33.00494384765625,11.069506645202637,4603.0,10781.0,9079.0,3045.0
17057,IL,34.50457763671875,34.50457763671875,11.350862503051758,4467.0,9309.0,8779.0,2888.0
17059,IL,39.79481506347656,39.79481506347656,13.093952178955078,402.0,1343.0,1474.0,485.0
17061,IL,47.600685119628906,47.600685119628906,9.415166854858398,1195.0,2818.0,4444.0,879.0
17063,IL,33.78010559082031,33.78010559082031,6.793301582336426,7756.0,12329.0,11417.0,2296.0
17065,IL,34.922279357910156,34.922279357910156,12.867012023925781,987.0,2036.0,2022.0,745.0
17067,IL,36.56785583496094,36.56785583496094,6.561679840087891,2722.0,4645.0,4737.0,850.0
17069,IL,32.330326080322266,32.330326080322266,20.361083984375,322.0,1093.0,967.0,609.0
17071,IL,41.66666793823242,41.66666793823242,8.806146621704102,929.0,1585.0,2115.0,447.0
17073,IL,33.72476577758789,33.72476577758789,8.795626640319824,8054.0,11819.0,11660.0,3041.0
17075,IL,39.81317138671875,39.81317138671875,10.514291763305664,3129.0,6655.0,7842.0,2071.0
17077,IL,24.0739688873291,24.0739688873291,8.104559898376465,11955.0,11811.0,8436.0,2840.0
17079,IL,39.139495849609375,39.139495849609375,10.22778034210205,1113.0,2288.0,2629.0,687.0
17081,IL,30.60214614868164,30.60214614868164,12.571773529052734,4750.0,10293.0,8101.0,3328.0
17083,IL,38.796775817871094,38.796775817871094,7.746248245239258,3095.0,5062.0,5920.0,1182.0
17085,IL,35.881221771240234,35.881221771240234,7.730456829071045,4032.0,5064.0,5788.0,1247.0
17087,IL,31.559513092041016,31.559513092041016,17.756298065185547,1472.0,3195.0,2906.0,1635.0
17089,IL,22.748668670654297,22.748668670654297,15.39588451385498,114683.0,99382.0,78727.0,53281.0
17091,IL,34.38022994995117,34.38022994995117,11.798523902893066,15139.0,24087.0,25057.0,8599.0
17093,IL,22.87895965576172,22.87895965576172,7.5552191734313965,28658.0,26459.0,18127.0,5986.0
17095,IL,36.577392578125,36.577392578125,10.943364143371582,6661.0,11797.0,12865.0,3849.0
17097,IL,20.75857162475586,20.75857162475586,9.364921569824219,207440.0,112368.0,95007.0,42861.0
17099,IL,35.64154052734375,35.64154052734375,11.408605575561523,13784.0,27133.0,27542.0,8816.0
17101,IL,34.6912956237793,34.6912956237793,15.123144149780273,1764.0,4186.0,4113.0,1793.0
17103,IL,33.81375503540039,33.81375503540039,11.225878715515137,4547.0,9181.0,8446.0,2804.0
17105,IL,44.7118034362793,44.7118034362793,10.092789649963379,3752.0,7743.0,11372.0,2567.0
17107,IL,35.321258544921875,35.321258544921875,11.28454303741455,4059.0,6819.0,7196.0,2299.0
17109,IL,31.20061492919922,31.20061492919922,6.425592422485352,5873.0,5494.0,5686.0,1171.0
17111,IL,26.502487182617188,26.502487182617188,6.854381561279297,71708.0,67035.0,55175.0,14270.0
17113,IL,24.609132766723633,24.609132766723633,4.052236557006836,46998.0,27787.0,25798.0,4248.0
17115,IL,35.408042907714844,35.408042907714844,9.58446216583252,16058.0,23933.0,25742.0,6968.0
17117,IL,39.79930114746094,39.79930114746094,8.68770694732666,5934.0,10698.0,12850.0,2805.0
17119,IL,29.8283748626709,29.8283748626709,7.54901647567749,49613.0,66200.0,55164.0,13961.0
17121,IL,35.184478759765625,35.184478759765625,11.034456253051758,3979.0,10131.0,9231.0,2895.0
17123,IL,39.374107360839844,39.374107360839844,7.12755823135376,1588.0,2908.0,3309.0,599.0
17125,IL,42.786170959472656,42.786170959472656,10.818209648132324,1582.0,2994.0,4220.0,1067.0
17127,IL,33.57948303222656,33.57948303222656,13.23221206665039,1396.0,3934.0,3365.0,1326.0
17129,IL,35.832855224609375,35.832855224609375,5.930165767669678,2093.0,2994.0,3130.0,518.0
17131,IL,39.58688735961914,39.58688735961914,8.073641777038574,1934.0,3894.0,4408.0,899.0
17133,IL,27.642478942871094,27.642478942871094,4.034128665924072,8460.0,8036.0,6674.0,974.0
17135,IL,39.31179428100586,39.31179428100586,12.318045616149902,3498.0,6637.0,8237.0,2581.0
17137,IL,40.23703384399414,40.23703384399414,9.111540794372559,4589.0,7463.0,9574.0,2168.0
17139,IL,33.38386917114258,33.38386917114258,15.251667976379395,1845.0,3237.0,3303.0,1509.0
17141,IL,33.4307975769043,33.4307975769043,9.769742965698242,7624.0,12579.0,11891.0,3475.0
17143,IL,27.611066818237305,27.611066818237305,9.08299446105957,37594.0,40209.0,33934.0,11163.0
17145,IL,36.576026916503906,36.576026916503906,16.691543579101562,1931.0,5270.0,5636.0,2572.0
17147,IL,33.92610549926758,33.92610549926758,6.120511054992676,3310.0,3635.0,3930.0,709.0
17149,IL,38.69199752807617,38.69199752807617,11.308001518249512,1951.0,3523.0,4236.0,1238.0
17151,IL,35.98439407348633,35.98439407348633,14.015605926513672,435.0,1231.0,1199.0,467.0
17153,IL,36.28659439086914,36.28659439086914,11.24807357788086,487.0,1556.0,1413.0,438.0
17155,IL,38.12898635864258,38.12898635864258,7.299787521362305,701.0,1609.0,1614.0,309.0
17157,IL,37.31400680541992,37.31400680541992,15.664037704467773,3124.0,7905.0,8752.0,3674.0
17159,IL,29.89540672302246,29.89540672302246,10.88676643371582,2310.0,4201.0,3287.0,1197.0
17161,IL,29.453954696655273,29.453954696655273,11.37686538696289,23342.0,35313.0,29198.0,11278.0
17163,IL,28.14213752746582,28.14213752746582,8.94837760925293,49954.0,62235.0,50187.0,15958.0
17165,IL,27.476186752319336,27.476186752319336,13.311517715454102,3288.0,6845.0,4702.0,2278.0
17167,IL,27.187856674194336,27.187856674194336,7.54327392578125,47107.0,42032.0,37131.0,10302.0
17169,IL,35.61116409301758,35.61116409301758,10.587102890014648,1060.0,1735.0,1850.0,550.0
17171,IL,47.74774932861328,47.74774932861328,6.503378391265869,562.0,1063.0,1696.0,231.0
17173,IL,44.437313079833984,44.437313079833984,7.703665733337402,2619.0,4836.0,6922.0,1200.0
17175,IL,41.63444137573242,41.63444137573242,8.687806129455566,661.0,1266.0,1615.0,337.0
17177,IL,34.99609375,34.99609375,7.471497535705566,6261.0,12158.0,11204.0,2392.0
17179,IL,31.723264694213867,31.723264694213867,7.27960729598999,24535.0,32368.0,29594.0,6791.0
17181,IL,35.42348098754883,35.42348098754883,11.592544555664062,2659.0,3822.0,4333.0,1418.0
17183,IL,41.207759857177734,41.207759857177734,11.54188346862793,7791.0,17169.0,21768.0,6097.0
17185,IL,30.68265151977539,30.68265151977539,9.420112609863281,1486.0,3410.0,2508.0,770.0
17187,IL,31.96216583251953,31.96216583251953,13.348799705505371,2556.0,3573.0,3582.0,1496.0
17189,IL,33.389427185058594,33.389427185058594,7.790536403656006,2113.0,3829.0,3373.0,787.0
17191,IL,34.898048400878906,34.898048400878906,12.060737609863281,1772.0,4341.0,4022.0,1390.0
17193,IL,37.37038040161133,37.37038040161133,10.057384490966797,1541.0,3681.0,3712.0,999.0
17195,IL,37.72907638549805,37.72907638549805,9.4049072265625,7162.0,13608.0,14823.0,3695.0
17197,IL,26.90888214111328,26.90888214111328,8.962615966796875,154876.0,134770.0,121538.0,40481.0
17199,IL,31.074918746948242,31.074918746948242,7.69570255279541,11575.0,17561.0,14787.0,3662.0
17201,IL,31.73902702331543,31.73902702331543,12.327947616577148,44364.0,64136.0,61568.0,23914.0
17203,IL,31.314760208129883,31.314760208129883,5.230639457702637,8651.0,7884.0,8160.0,1363.0
18000,IN,33.40675735473633,33.40675735473633,11.181374549865723,1172156.0,1282863.0,1480084.0,495390.0
18001,IN,40.583805084228516,40.583805084228516,15.291902542114258,3284.0,6088.0,8620.0,3248.0
18003,IN,28.247385025024414,28.247385025024414,10.64982795715332,69013.0,79036.0,68442.0,25804.0
18005,IN,30.84699821472168,30.84699821472168,9.423784255981445,18737.0,14703.0,17270.0,5276.0
18007,IN,42.84003448486328,42.84003448486328,10.1112060546875,941.0,1809.0,2504.0,591.0
18009,IN,49.58250045776367,49.58250045776367,10.58449935913086,1145.0,2242.0,4216.0,900.0
18011,IN,19.479530334472656,19.479530334472656,6.347703456878662,21336.0,10786.0,8436.0,2749.0
18013,IN,32.85801696777344,32.85801696777344,7.899571418762207,3303.0,3469.0,3756.0,903.0
18015,IN,40.79651641845703,40.79651641845703,11.555206298828125,2336.0,4340.0,5716.0,1619.0
18017,IN,39.91707229614258,39.91707229614258,14.62838077545166,3443.0,8287.0,10301.0,3775.0
18019,IN,34.60323715209961,34.60323715209961,10.554737091064453,17099.0,27181.0,27939.0,8522.0
18021,IN,43.78120422363281,43.78120422363281,8.635540962219238,3104.0,5569.0,7980.0,1574.0
18023,IN,43.20824432373047,43.20824432373047,14.34918212890625,3453.0,5527.0,9142.0,3036.0
18025,IN,45.933143615722656,45.933143615722656,19.55609703063965,764.0,1786.0,3394.0,1445.0
18027,IN,33.98492431640625,33.98492431640625,26.194992065429688,2717.0,5472.0,6989.0,5387.0
18029,IN,38.889373779296875,38.889373779296875,10.376725196838379,7831.0,9555.0,13327.0,3556.0
18031,IN,43.96730422973633,43.96730422973633,9.058843612670898,3684.0,4706.0,7853.0,1618.0
18033,IN,42.21562194824219,42.21562194824219,9.765449523925781,5221.0,8680.0,12221.0,2827.0
18035,IN,35.12809753417969,35.12809753417969,10.273085594177246,16859.0,21928.0,24955.0,7298.0
18037,IN,38.33601379394531,38.33601379394531,10.731008529663086,6793.0,7783.0,10971.0,3071.0
18039,IN,34.74341583251953,34.74341583251953,19.228130340576172,25613.0,34079.0,45057.0,24936.0
18041,IN,42.06016540527344,42.06016540527344,17.920108795166016,2153.0,4339.0,6823.0,2907.0
18043,IN,30.878618240356445,30.878618240356445,9.215055465698242,15732.0,16116.0,16416.0,4899.0
18045,IN,43.71798324584961,43.71798324584961,11.001129150390625,1712.0,3503.0,5035.0,1267.0
18047,IN,42.512542724609375,42.512542724609375,12.652771949768066,3287.0,3683.0,6609.0,1967.0
18049,IN,40.63719177246094,40.63719177246094,12.22366714477539,2188.0,4337.0,5625.0,1692.0
18051,IN,40.915470123291016,40.915470123291016,8.12434196472168,4107.0,7516.0,9332.0,1853.0
18053,IN,40.45214080810547,40.45214080810547,12.787979125976562,7888.0,12713.0,17822.0,5634.0
18055,IN,41.14391326904297,41.14391326904297,12.058513641357422,3381.0,7272.0,9366.0,2745.0
18057,IN,14.927875518798828,14.927875518798828,3.2135934829711914,124554.0,47335.0,31346.0,6748.0
18059,IN,32.74348449707031,32.74348449707031,7.120935440063477,15868.0,15091.0,16857.0,3666.0
18061,IN,39.636390686035156,39.636390686035156,11.558381080627441,5230.0,8434.0,11097.0,3236.0
18063,IN,27.501583099365234,27.501583099365234,6.004351615905762,40319.0,32107.0,29955.0,6540.0
18065,IN,43.74308776855469,43.74308776855469,10.689133644104004,5652.0,10006.0,15031.0,3673.0
18067,IN,35.903690338134766,35.903690338134766,10.492603302001953,12282.0,18263.0,20459.0,5979.0
18069,IN,41.34457778930664,41.34457778930664,8.161796569824219,5022.0,7611.0,10344.0,2042.0
18071,IN,41.892433166503906,41.892433166503906,12.688508987426758,5014.0,8599.0,12556.0,3803.0
18073,IN,43.20521926879883,43.20521926879883,11.778803825378418,3213.0,6930.0,9735.0,2654.0
18075,IN,48.912330627441406,48.912330627441406,11.975263595581055,1567.0,3809.0,6723.0,1646.0
18077,IN,42.346824645996094,42.346824645996094,10.29985237121582,3989.0,6576.0,9448.0,2298.0
18079,IN,45.812679290771484,45.812679290771484,12.208627700805664,2278.0,5682.0,8687.0,2315.0
18081,IN,31.123191833496094,31.123191833496094,7.895224571228027,33485.0,29001.0,31891.0,8090.0
18083,IN,35.756832122802734,35.756832122802734,11.309669494628906,4149.0,8825.0,8764.0,2772.0
18085,IN,34.821868896484375,34.821868896484375,14.324385643005371,12328.0,14536.0,18395.0,7567.0
18087,IN,30.528921127319336,30.528921127319336,38.217491149902344,2370.0,4703.0,6909.0,8649.0
18089,IN,35.063533782958984,35.063533782958984,11.34349250793457,73988.0,101723.0,114960.0,37191.0
18091,IN,39.58975601196289,39.58975601196289,11.529097557067871,13914.0,23833.0,30572.0,8903.0
18093,IN,42.262847900390625,42.262847900390625,11.746417045593262,5078.0,9714.0,13593.0,3778.0
18095,IN,39.431617736816406,39.431617736816406,11.590807914733887,16578.0,27541.0,35520.0,10441.0
18097,IN,27.97835922241211,27.97835922241211,13.949029922485352,193422.0,170346.0,175257.0,87377.0
18099,IN,38.77663803100586,38.77663803100586,15.064258575439453,6047.0,8140.0,11918.0,4630.0
18101,IN,42.71067428588867,42.71067428588867,11.910112380981445,978.0,2253.0,3041.0,848.0
18103,IN,41.99559020996094,41.99559020996094,13.860949516296387,3249.0,7767.0,10480.0,3459.0
18105,IN,22.188032150268555,22.188032150268555,7.270166397094727,38637.0,20968.0,18748.0,6143.0
18107,IN,41.30668640136719,41.30668640136719,10.245965003967285,4725.0,7881.0,10748.0,2666.0
18109,IN,39.30851364135742,39.30851364135742,11.889561653137207,8323.0,15221.0,18964.0,5736.0
18111,IN,42.78792953491211,42.78792953491211,14.252549171447754,1176.0,3080.0,4239.0,1412.0
18113,IN,41.976524353027344,41.976524353027344,16.395938873291016,4330.0,8791.0,13231.0,5168.0
18115,IN,43.13770294189453,43.13770294189453,12.354418754577637,643.0,1306.0,1889.0,541.0
18117,IN,46.58211135864258,46.58211135864258,16.827667236328125,1481.0,3481.0,6317.0,2282.0
18119,IN,44.36793899536133,44.36793899536133,14.593221664428711,1960.0,4179.0,6637.0,2183.0
18121,IN,40.51179885864258,40.51179885864258,13.80026626586914,1443.0,4056.0,4876.0,1661.0
18123,IN,44.73007583618164,44.73007583618164,9.702533721923828,2194.0,4010.0,6090.0,1321.0
18125,IN,41.742225646972656,41.742225646972656,13.210145950317383,1230.0,2695.0,3637.0,1151.0
18127,IN,35.046607971191406,35.046607971191406,6.413537979125977,32880.0,34819.0,40530.0,7417.0
18129,IN,38.20888900756836,38.20888900756836,6.5856242179870605,3928.0,5972.0,6852.0,1181.0
18131,IN,46.06032943725586,46.06032943725586,11.526551246643066,1112.0,2586.0,4016.0,1005.0
18133,IN,42.37001037597656,42.37001037597656,11.132607460021973,4162.0,7374.0,10512.0,2762.0
18135,IN,43.42127990722656,43.42127990722656,12.493504524230957,2484.0,5152.0,7521.0,2164.0
18137,IN,43.649967193603516,43.649967193603516,10.673456192016602,3473.0,5317.0,8400.0,2054.0
